id	name	host_id	host_name	neighbourhood_group	neighbourhood	latitude	longitude	room_type	price	minimum_nights	number_of_reviews	last_review	reviews_per_month	calculated_host_listings_count	availability_365
37050649	beautiful holiday home for 4 with private swimming pool	270230553	Linda - BELVILLA		Castelló d'Empúries	42.24741	3.11875	Entire home/apt	119	1	1	2020-08-15	0.40	80	365
37051834	VILLA MISTRAL (LLORET DE MAR)	43008037	Estefania		Maçanet de la Selva	41.74296	2.78711	Entire home/apt	229	4	0			8	263
37052489	Comfortable apartment on Mas Nou, with wonderful terrace and beautiful view	270230553	Linda - BELVILLA		Castell-Platja d'Aro	41.83023	3.03956	Entire home/apt	84	1	1	2020-08-15	0.40	80	365
37052511	Spacious Holiday Home in Vidreres with Pool	270230553	Linda - BELVILLA		Vidreres	41.75055	2.81362	Entire home/apt	101	1	0			80	365
37052518	Luxurious Villa in Lloret de Mar with Pool	270230553	Linda - BELVILLA		Lloret de Mar	41.70584	2.85921	Entire home/apt	169	1	1	2020-03-02	0.12	80	365
37062821	casa completa con piscina y jardin en Begur	192514923	John Henry		Begur	41.94319	3.19244	Entire home/apt	210	6	4	2020-08-23	0.28	2	15
37065398	Casa para alquilar en Empuriabrava Montgri	278794955	Sergio		Castelló d'Empúries	42.24639	3.11133	Entire home/apt	90	3	3	2019-08-19	0.20	9	365
37069834	Apartamento flor de neu, Rental Type	8472875	Welcome		Puigcerdà	42.43325	1.92861	Entire home/apt	115	2	2	2020-01-12	0.14	30	144
37071150	Great Apartment 5min to the Beach (55)	8598917	Cristina		Blanes	41.676	2.79023	Entire home/apt	97	30	1	2019-09-24	0.07	3	88
37071397	Apartament per 8 persones al Centre de Roses	339670260	Roses Casc Antic SL		Roses	42.26273	3.17591	Entire home/apt	75	7	0			1	268
37073287	Apart. molt acullidor per gaudir tranquilitat	278852750	Montse		Garriguella	42.34457	3.0651	Entire home/apt	80	2	2	2020-09-13	0.13	1	7
37074382	VR50, 3 BHK Apartment, Begur	33949284	Namrata		Begur	41.95993	3.2279	Entire home/apt	280	7	0			36	23
37078338	Mas Serra 1. Fornells de la selva (14-20 personas)	32918555	Jordi		Fornells de la Selva	41.92436	2.79632	Entire home/apt	475	2	0			2	122
37080038	Budhaholidays-Villa Maria	5980639	Delfina		Santa Coloma de Farners	41.86815	2.69627	Entire home/apt	429	4	0			10	364
37080558	Budhaholidays-Villa Hortensia	5980639	Delfina		Sils	41.84145	2.73929	Entire home/apt	1010	6	0			10	363
37081101	Budhaholidays-Villa Teresa	5980639	Delfina		Sils	41.84886	2.73874	Entire home/apt	250	7	0			10	364
37101349	Casa Lladrers	8472875	Welcome		Fontanals de Cerdanya	42.38234	1.90031	Entire home/apt	171	2	0			30	177
37101441	VR51, 2 BHK Apartment, Begur	33949284	Namrata		Begur	41.95462	3.22575	Entire home/apt	120	7	0			36	27
37101590	Apartamento Mar - Vacances & Villas Lloret	134406018	Ester		Lloret de Mar	41.69575	2.83154	Entire home/apt	65	2	1	2019-08-03	0.07	20	124
37103539	Can Botey	179429125	CanSalvans		Ripoll	42.18639	2.19695	Entire home/apt	101	2	2	2019-08-25	0.14	11	359
37104724	VR52, 2 BHK Apartment, Begur	33949284	Namrata		Begur	41.95273	3.20626	Entire home/apt	141	7	0			36	27
37104850	El Mas Borrell , el camp, el mar i Girona	98272073	Núria		Cervià de Ter	42.07106	2.92548	Entire home/apt	120	2	5	2020-08-28	0.34	3	364
37106407	VR53, 2 BHK Apartment, Begur	33949284	Namrata		Begur	41.95265	3.20757	Entire home/apt	140	7	0			36	27
37106838	Club Villamar - Joncs	144741996	Club Villamar		Santa Cristina d'Aro	41.79846	3.01323	Entire home/apt	526	7	0			86	57
37106918	Club Villamar - Valmari	146108117	Club Villamar		Lloret de Mar	41.7147	2.88502	Entire home/apt	332	7	0			184	85
37107201	Club Villamar - Arlette	146108117	Club Villamar		Tossa de Mar	41.71488	2.89889	Entire home/apt	302	7	0			184	194
37107415	VR54, 4 BHK Apartment, Begur	33949284	Namrata		Begur	41.95299	3.22694	Entire home/apt	191	7	0			36	27
37109161	VR55, 3 BHK Villa, Begur	33949284	Namrata		Begur	41.95749	3.20271	Entire home/apt	293	7	0			36	27
37110092	Apartament Òliba, al Cor de les Guilleries	279137220	Jordi		Sant Hilari Sacalm	41.8777	2.51284	Entire home/apt	103	2	17	2020-10-11	1.13	2	180
37110529	VR56, 3 BHK Villa, Begur	33949284	Namrata		Begur	41.97015	3.2064	Entire home/apt	285	7	0			36	27
37111221	El Moli de Can Aulet  " El Cirerer "   Agroturismo	9944513	Ernest		Arbúcies	41.84001	2.51379	Entire home/apt	108	2	1	2020-10-25	1	2	297
37111574	VR57, 4 BHK Villa, Begur	33949284	Namrata		Palafrugell	41.92506	3.18753	Entire home/apt	370	7	0			36	27
37113074	VR58, 4 BHK Villa, Begur	33949284	Namrata		Begur	41.96442	3.20145	Entire home/apt	446	7	0			36	27
37113979	HAB. ORO LITERA DOBLE ABAJO MAISON DU DUC L'ESCALA	216238030	Rafael		L'Escala	42.10308	3.14176	Shared room	35	2	0			16	365
37114369	VR59, 3 BHK Villa, Begur	33949284	Namrata		Begur	41.96793	3.20387	Entire home/apt	217	7	0			36	27
37116513	Sea view and pool in Calella de Palafrugell	3624989	Stanislas		Palafrugell	41.88785	3.17527	Entire home/apt	97	4	3	2020-08-24	0.25	1	350
37118542	Mas Serra 2. Fornells de la Selva (6-8 personas)	32918555	Jordi		Fornells de la Selva	41.93069	2.81215	Entire home/apt	235	2	0			2	122
37132578	Beach Center, parking+piscina, muy céntrica	246946696	Global Properties Costa Brava		Castell-Platja d'Aro	41.81252	3.06431	Entire home/apt	280	2	0			28	90
37138537	VR60, 4 BHK Villa, Begur	33949284	Namrata		Begur	41.92796	3.18867	Entire home/apt	238	7	0			36	27
37138584	Costa brava La Escala beautifull house with pool	151637037	Judith		Sant Mori	42.15452	2.99241	Entire home/apt	110	3	1	2020-08-06	0.36	7	364
37139845	El Port, Apartamento de 2 habitaciones L6	131609909	Apartaments Port De La Selva		El Port de la Selva	42.34354	3.20355	Entire home/apt	70	2	1	2020-09-27	0.94	23	279
37145247	VR61, 3 BHK Villa, Begur	33949284	Namrata		Begur	41.95884	3.20655	Entire home/apt	418	7	0			36	27
37146494	VR62, 5 BHK Villa, Begur	33949284	Namrata		Begur	41.92832	3.21295	Entire home/apt	500	7	0			36	27
37150278	Villa avec piscine privée à 200 mètres de la plage	63602432	Linda		L'Escala	42.11396	3.13563	Entire home/apt	90	7	10	2020-08-08	0.71	1	356
37163430	Cozy ground floor with garage and wifi	69150090	Imma I Paula		Sant Feliu de Guíxols	41.7945	3.04444	Entire home/apt	60	3	1	2020-08-29	0.49	42	38
37165565	Apartamento para alquilar en Empuriabrava	278794955	Sergio		Castelló d'Empúries	42.246	3.12769	Entire home/apt	90	3	3	2019-08-11	0.20	9	365
37165748	Five minutes walking beach	47790518	Andrea		Castelló d'Empúries	42.24646	3.12774	Entire home/apt	157	6	0			8	180
37168694	Fresh ground floor in the centre of S'Agaró	69150090	Imma I Paula		Sant Feliu de Guíxols	41.79219	3.04707	Entire home/apt	55	3	2	2019-09-06	0.13	42	167
37174386	Casa para alquilar en Empuriabrava Bahia 1	278794955	Sergio		Castelló d'Empúries	42.24371	3.12397	Entire home/apt	90	3	1	2019-07-31	0.07	9	365
37176324	Cal Dalmau Apartaments Atic	202956856	Josep		Pardines	42.31147	2.21358	Entire home/apt	115	2	13	2020-10-25	0.88	2	352
37178043	Habitación privada con vistas al Río O’nyar	141554229	Silvia		Girona	41.97469	2.82892	Private room	61	1	4	2019-11-02	0.27	1	180
37183147	ALOJAMIENTO FINCA CAL TARRÉ (7 adultos + 1 bebé)	6975886	Jordi		Campdevànol	42.22314	2.16997	Entire home/apt	137	1	19	2020-03-08	1.26	2	253
37191277	Casa encantadora.Renovada. Centro de Palafrugell.	33420216	Rosa		Palafrugell	41.91369	3.15945	Entire home/apt	81	10	2	2020-08-15	0.20	1	233
37194587	Apartamento en Cala Salions, Tossa de Mar	79961620	Jose M		Tossa de Mar	41.74622	2.96474	Entire home/apt	50	3	7	2020-07-31	0.50	1	365
37206255	Studio met zeezicht	268770891	Hubertus		Castelló d'Empúries	42.24502	3.12537	Entire home/apt	50	5	2	2020-08-22	0.79	1	365
37207186	Piso casco antiguo	177804714	Juan		Sant Feliu de Guíxols	41.78018	3.02642	Entire home/apt	100	1	0			1	179
37209314	Apartament Romàntic amb llar de foc i jacuzzi	280084400	Jaume		Les Llosses	42.18094	2.14208	Entire home/apt	203	1	10	2020-09-06	0.67	2	363
37210846	CAN JANPERE -II	280100877	Núria		Pardines	42.31358	2.21333	Entire home/apt	180	2	0			1	363
37227758	VR63, 3 BHK Villa, Begur	33949284	Namrata		Begur	41.96062	3.21002	Entire home/apt	413	7	0			36	27
37231681	VR64, 5 BHK Villa, Begur	33949284	Namrata		Begur	41.95245	3.2086	Entire home/apt	250	7	0			36	27
37232826	Les Escoles Apartment, an old school	120764324	Anna		Vilaür	42.14253	2.95534	Entire home/apt	83	1	35	2020-10-25	2.61	1	358
37263725	Apartament loft al Port de la Selva	280544308	Daní		El Port de la Selva	42.33689	3.20486	Entire home/apt	39	2	39	2020-10-25	2.63	1	180
37267360	VR65, 4 BHK Villa, Begur	33949284	Namrata		Begur	41.95454	3.2104	Entire home/apt	345	7	0			36	27
37268691	VR66, 5 BHK Villa, Begur	33949284	Namrata		Begur	41.97404	3.20683	Entire home/apt	247	7	0			36	27
37270033	VR67, 4 BHK Villa, Begur	33949284	Namrata		Begur	41.95252	3.22708	Entire home/apt	292	7	0			36	27
37271079	VR68, 4 BHK Villa, Begur	33949284	Namrata		Begur	41.9592	3.20851	Entire home/apt	206	7	0			36	27
37271917	VR69, 4 BHK Villa, Begur	33949284	Namrata		Begur	41.95057	3.22559	Entire home/apt	222	7	0			36	27
37272617	VR70, 3 BHK Villa, Begur	33949284	Namrata		Begur	41.96289	3.20758	Entire home/apt	157	7	0			36	27
37273415	VR71, 3 BHK Villa, Begur	33949284	Namrata		Begur	41.95543	3.20301	Entire home/apt	325	7	0			36	0
37274502	VR72, 1 BHK Villa, Begur	33949284	Namrata		Begur	41.95982	3.22911	Entire home/apt	219	7	0			36	27
37276740	VR73, 5 BHK Villa, Begur	33949284	Namrata		Palafrugell	41.92478	3.18977	Entire home/apt	324	7	0			36	27
37277506	VR74, 4 BHK Villa, Begur	33949284	Namrata		Begur	41.94531	3.20869	Entire home/apt	514	7	0			36	27
37278148	Mas Cal Teixidor (Fageda d'en Jordà)	106698535	Vanessa		Santa Pau	42.15847	2.51263	Entire home/apt	186	2	11	2020-10-12	0.90	1	165
37278305	VR75, 4 BHK Villa, Begur	33949284	Namrata		Begur	41.92583	3.18597	Entire home/apt	357	7	0			36	27
37279175	BEL APPARTEMENT 4 PERSONNES FACE MER AVEC PISCINE	158939437	Cathy		Roses	42.24397	3.20839	Entire home/apt	130	7	0			7	83
37279233	VR76, 4 BHK Villa, Begur	33949284	Namrata		Begur	41.9649	3.20421	Entire home/apt	337	7	0			36	27
37281403	Апартаменты в Ллорет де Мар	115451855	Yury		Lloret de Mar	41.70133	2.84039	Entire home/apt	52	1	6	2020-09-06	0.40	2	137
37289892	Habitació individual en àtic lluminós-Sant Narcís	52930431	Mª Dolors		Girona	41.97044	2.80994	Private room	36	1	7	2020-02-21	0.47	2	60
37302635	Apartamento en Can Fonsu 3	266013636	Marc		Vilademuls	42.14783	2.87381	Private room	105	3	2	2019-08-16	0.13	5	72
37305591	Planta baixa al centre, amb jardí coquetó. Relax:)	280637113	Rosalba		Palamós	41.84447	3.12992	Entire home/apt	77	6	1	2019-09-21	0.07	1	363
37309056	VR77, 2 BHK Villa, Begur	33949284	Namrata		Begur	41.94635	3.19537	Entire home/apt	149	7	0			36	27
37309536	VR78, 4 BHK Villa, Begur	33949284	Namrata		Begur	41.94111	3.18851	Entire home/apt	168	7	0			36	27
37311425	VR79, 4 BHK Villa, Begur	33949284	Namrata		Palafrugell	41.92438	3.19084	Entire home/apt	235	7	0			36	27
37311550	Sunny holiday. Рагt of the house	241617361	Ольга		Castelló d'Empúries	42.2531	3.1284	Private room	168	4	1	2019-08-22	0.07	3	179
37312201	VR80, 5 BHK Villa, Begur	33949284	Namrata		Begur	41.97179	3.20541	Entire home/apt	588	7	0			36	27
37313853	VR81, 2 BHK Villa, Begur	33949284	Namrata		Begur	41.94518	3.19815	Entire home/apt	183	7	0			36	27
37314505	VR82, 3 BHK Villa, Begur	33949284	Namrata		Begur	41.96689	3.22676	Entire home/apt	220	7	0			36	27
37315449	VR83, 4 BHK Villa, Begur	33949284	Namrata		Begur	41.92744	3.18968	Entire home/apt	354	7	0			36	27
37338018	Oleum Mar Villa private pool and magnificent view.	157677869	David		Roses	42.2956	3.18113	Entire home/apt	350	4	2	2020-08-14	0.14	1	150
37340283	Roses sta.margarita apt T4 avec terrasse et pk.	267411104	Immo 1 Grup Platja I Muntanya		Roses	42.26751	3.14575	Entire home/apt	113	6	0			4	270
37340669	s´Agaro Beach Apartment, muy cerca Del Mar+piscina	246946696	Global Properties Costa Brava		Sant Feliu de Guíxols	41.79298	3.04878	Entire home/apt	95	2	1	2019-08-24	0.07	28	84
37345743	Renewed apartment just 100 meters from the beach	12346740	Raimon		Palamós	41.84905	3.1196	Entire home/apt	95	1	5	2019-09-09	0.34	59	365
37346231	APARTAMENTO ESTILO MARINERO COSTERO	111546753	Almac Global		Sant Feliu de Guíxols	41.77836	3.02889	Entire home/apt	96	2	4	2020-10-20	0.29	1	0
37347286	Vacances & Villas Lloret- Apartamento Terrasses	134406018	Ester		Lloret de Mar	41.69766	2.82932	Entire home/apt	98	7	0			20	365
37352161	Begur, Casa con jardín, piscina y garaje privados	66690256	Gestió Immobiliària Begur, S.L		Begur	41.95571	3.22513	Entire home/apt	308	4	1	2019-08-07	0.07	26	214
37360176	Apartamento con vistas a playa y piscina	281494772	Maria Rosa		Sant Feliu de Guíxols	41.77422	3.01824	Entire home/apt	58	3	11	2020-09-05	0.75	1	365
37361742	Cozy Apartament near the beach	14388943	Olga		Lloret de Mar	41.7003	2.83901	Entire home/apt	60	1	1	2020-08-24	0.45	7	364
37361802	Apartamento con jardín, Sa Boadella	14388943	Olga		Lloret de Mar	41.69229	2.82	Entire home/apt	165	6	1	2019-08-18	0.07	7	179
37376506	El timó, Apartamento céntrico U2	131609909	Apartaments Port De La Selva		El Port de la Selva	42.34245	3.20322	Entire home/apt	65	2	4	2020-08-30	0.27	23	278
37383487	TORRE BERTRANA	37865833	Sa Punta Costa Brava S.L.		Pals	41.99477	3.16913	Entire home/apt	350	4	2	2020-10-12	0.69	33	34
37385774	Girona Centre Pis Sencer 6 llits - 7 hostes -WIFI	123616347	Xavier		Girona	41.97446	2.8271	Entire home/apt	54	2	8	2020-08-13	0.78	1	83
37389567	Casa con Encanto en el Empordá	7491243	Alejandro		Ventalló	42.17084	3.06209	Entire home/apt	330	6	1	2020-08-02	0.34	1	179
37395171	Big vila of 300m2 with pool and jacuzzi	281858012	Vlad		Lloret de Mar	41.70962	2.88735	Entire home/apt	400	2	7	2020-07-26	0.48	1	365
37415891	Apartamento en Lloret de mar.	282086840	Esteban		Lloret de Mar	41.69714	2.84525	Entire home/apt	89	3	4	2019-10-24	0.27	1	301
37416133	Independent Apartment on Villa by the channel	829416	Fab		Castelló d'Empúries	42.25124	3.11976	Entire home/apt	130	1	0			1	89
37416532	Casa Rural "El Pati de Can Vilà" del Baix Empordà	282091406	Anna Maria		Ullastret	42.00016	3.06626	Entire home/apt	150	2	0			2	356
37422548	CASA RURAL CA L'ANTON  (ESTANCIA INDEPENDIENTE)	93249103	Anton		Sant Miquel de Campmajor	42.13181	2.68791	Entire home/apt	185	2	1	2019-11-10	0.08	1	289
37422758	Golden beach paradise	58822919	Olga		Castelló d'Empúries	42.24202	3.12643	Entire home/apt	49	2	6	2020-08-22	0.41	1	252
37428685	Casa Platja d’Aro Piscina+Wifi+AC. Muy tranquilo	60588152	Iván		Castell-Platja d'Aro	41.82287	3.06047	Entire home/apt	101	2	13	2020-09-18	0.88	1	0
37428981	Casa Rural "Can Vilà" del Baix Empordà	282091406	Anna Maria		Ullastret	42.0013	3.06565	Entire home/apt	150	2	0			2	356
37446493	Gran Dúplex a Cala Privada a Tossa de Mar (Girona)	29911900	Susanna		Tossa de Mar	41.74882	2.96591	Entire home/apt	111	6	3	2020-08-29	0.33	1	301
37450136	Can Muní - Turismo rural.	225419807	Joan		Vilopriu	42.11153	2.97681	Entire home/apt	420	2	0			1	89
37455849	Prachtig appartement, direct aan het strand	101470215	Rene		Castell-Platja d'Aro	41.81496	3.06862	Entire home/apt	117	6	0			1	365
37455863	Apartamento nuevo en el centro de Playa de Aro	281912973	Guille		Castell-Platja d'Aro	41.82183	3.06738	Entire home/apt	140	2	9	2020-08-18	0.60	1	180
37468976	Apartamento en Tossa de Mar, Costa Brava	188089533	Antonio		Tossa de Mar	41.71753	2.93058	Entire home/apt	171	7	0			2	65
37475408	Casa con piso inferior en alquiler en Más Fumats	278794955	Sergio		Roses	42.28717	3.17226	Entire home/apt	90	3	0			9	365
37476234	La villa LEDENTHAIS	277898866	Nicky		Calonge	41.86576	3.07367	Entire home/apt	93	2	26	2020-09-27	1.87	1	64
37479655	Charming apartment in the historic center	212625929	Beatriz		La Bisbal d'Emporda	41.95955	3.03844	Entire home/apt	60	2	8	2020-09-13	2.24	2	354
37484322	Cozy Mansion in Palafrugell near Beach	270230553	Linda - BELVILLA		Palafrugell	41.90348	3.18116	Entire home/apt	56	1	5	2020-10-21	1.29	80	365
37486079	La Terrassa del Barri Vell de Girona  + 1 parquing	38898167	Pitu		Girona	41.98825	2.82401	Entire home/apt	82	4	1	2020-03-14	0.13	6	346
37487345	Fantastico apartamento en Tamariu,costa brava	282799384	Francisco		Palafrugell	41.92164	3.21118	Entire home/apt	143	7	2	2020-08-23	0.14	1	364
37496362	SEA VIEW APARTMENT with 2 POOLS FULLY EQUIPPED 4PP	5543127	Vicky Agus		Blanes	41.66364	2.78429	Entire home/apt	83	1	6	2020-08-29	0.41	1	357
37512523	Apartamento en Can Fonsu 4	266013636	Marc		Vilademuls	42.14798	2.87389	Private room	105	3	1	2019-08-13	0.07	5	88
37525198	Apartamento renovado, luminoso, a 300m de la playa	23159576	Eduard		Castelló d'Empúries	42.24244	3.12336	Entire home/apt	79	6	1	2019-08-31	0.07	1	364
37533108	Гостевой дом при вилле с отдельным входом.Бассейн.	241617361	Ольга		Castelló d'Empúries	42.2542	3.12921	Entire home/apt	140	5	1	2019-08-27	0.07	3	365
37550781	Habitación Privada en apartamento en Blanes	85646425	Cristina		Blanes	41.66222	2.78157	Private room	85	30	0			2	364
37551968	Villa con piscina vista mar cerca playa	283621005	Daniela		Roses	42.2426	3.21157	Entire home/apt	200	6	2	2020-01-01	0.15	1	240
37555923	CENTRIC APARTMENT in TOSSA DE MAR 2	1298586	Kristjan Y Ana		Tossa de Mar	41.71977	2.93216	Entire home/apt	59	2	0			115	71
37559927	Apartement moderne centre Figueres avec piscine	283719804	Fifi		Figueres	42.26179	2.96785	Entire home/apt	94	60	2	2019-09-01	0.14	1	90
37564047	Modern apartment equipped central	23730135	Home2Rent		Lloret de Mar	41.6996	2.84145	Entire home/apt	60	2	3	2019-10-11	0.21	8	329
37577176	Alquilo acogedor apartamento en Blanes en la playa	85646425	Cristina		Blanes	41.67497	2.7909	Private room	75	30	0			2	89
37580945	Ideal Beach House	274952737	Susanna		Calonge	41.8384	3.09338	Private room	100	5	0			1	365
37582376	APARTAMENTO DE ALTO STANDING AL LADO DE LA PLAYA	283927716	Jose Luis		Castell-Platja d'Aro	41.80611	3.0578	Entire home/apt	100	30	0			1	147
37585691	Apartamento dúplex en el Barri Vell	45927707	Rimarent		Girona	41.98895	2.82647	Entire home/apt	53	1	28	2020-09-30	1.94	35	365
37587542	Bel appartement avec piscine La Fosca Palamos	102098846	Maryse Et Patrick		Palamós	41.85783	3.13907	Entire home/apt	128	5	3	2020-08-19	0.21	1	339
37612465	Villa de Can Tallada *G*	10547296	Flateli		Bordils	42.04454	2.91247	Entire home/apt	132	2	2	2020-08-24	0.14	72	324
37615435	Espectacular Duplex al lado pistas esqui	226007943	Laura		Alp	42.33985	1.95341	Entire home/apt	54	30	0			1	365
37621175	CLUB NAUTIC 3 Ravissant studio en résidence	119139053	Alain		Castelló d'Empúries	42.25016	3.12937	Entire home/apt	58	4	1	2020-07-27	0.32	1	196
37623731	Un piso señorial en el casco antiguo de Girona.	284214909	Oksana		Girona	41.98723	2.82562	Entire home/apt	150	3	1	2019-11-01	0.08	3	179
37625300	Apartamento,  planta baja a 1 minuto de la playa	275071696	Anna		Blanes	41.67273	2.78856	Entire home/apt	60	2	3	2020-08-23	0.21	2	364
37626961	CASAL'ESCALA Nº 9	105541765	Anna Mª		L'Escala	42.11475	3.15157	Entire home/apt	110	7	0			2	365
37628227	Excelente piso 100m2 Piscina cerrada temporalmente	80184813	Jose Maria		Blanes	41.67688	2.78083	Entire home/apt	90	2	4	2020-08-23	0.40	1	180
37629775	Petit coin de paradis avec vue mer imprenable	268835023	Florian		Roses	42.24588	3.1836	Entire home/apt	84	5	4	2020-08-22	0.28	1	348
37630053	Habitación doble con terraza y vistas al mar	271866658	Myriam		Lloret de Mar	41.71728	2.8584	Private room	45	3	2	2019-08-23	0.14	3	25
37631306	Casa en el Corazón de l'Empordà	6806701	Anaïs		Rupià	42.01791	3.00817	Entire home/apt	100	2	9	2020-10-12	0.63	3	361
37654295	Cosy appartment intheport of Blanes,very exclusive	75864033	Teresa		Blanes	41.6764	2.79893	Entire home/apt	66	3	5	2020-09-03	0.42	1	365
37668875	HAB. ORO COMPAR SOFACAMA 2P MAISON DU DUC,L'ESCALA	216238030	Rafael		L'Escala	42.11883	3.12197	Shared room	30	2	1	2020-08-06	0.36	16	365
37671048	Casa de invitados en plena naturaleza.	45704760	Llum		Amer	42.01116	2.6034	Entire home/apt	143	2	5	2020-09-26	0.34	2	352
